Identifier;Date;Time;Unit number;Antenna number;Transponder type;Transponder code;Weight;Input status;Output status;Event;GPS coordinates
1248936;04-04-2024;00:03:56;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248937;04-04-2024;00:03:56;1;-;Trovan Unique;00079FEADE;-;00000000;00000000;-;""
1248938;04-04-2024;00:03:57;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
1248939;04-04-2024;00:03:57;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248940;04-04-2024;00:04:08;3;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248941;04-04-2024;00:04:08;3;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248942;04-04-2024;00:04:11;3;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248943;04-04-2024;00:04:11;3;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248944;04-04-2024;00:04:11;3;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248945;04-04-2024;00:04:24;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
1248946;04-04-2024;00:04:25;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248947;04-04-2024;00:04:25;1;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248948;04-04-2024;00:04:25;1;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248949;04-04-2024;00:04:25;1;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248950;04-04-2024;00:04:25;1;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248951;04-04-2024;00:04:25;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
1248952;04-04-2024;00:04:25;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248953;04-04-2024;00:04:39;1;-;Trovan Unique;8000000002;-;00000000;00000000;-;""
1248954;04-04-2024;00:04:39;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248955;04-04-2024;00:04:39;1;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248956;04-04-2024;00:04:39;1;-;Trovan Unique;8000000001;-;00000000;00000000;-;""
1248957;04-04-2024;00:04:39;1;-;Trovan Unique;8000000000;-;00000000;00000000;-;""
1248958;04-04-2024;00:04:43;5;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248959;04-04-2024;00:04:43;5;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248960;04-04-2024;00:04:43;5;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248961;04-04-2024;00:04:43;5;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248962;04-04-2024;00:04:44;10;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
1248963;04-04-2024;00:04:44;10;-;Trovan Unique;00079FED08;-;00000000;00000000;-;""
